Transcript_ID,Gene.refGene,Exon,Genomic_start,Genomic_end,CDS_start,CDS_end,Exon_Length
NM_000053.4,ATP7B,exon20,51973934,51975168,3114,4347,1234
NM_000053.4,ATP7B,exon21,52011286,52011337,4348,4398,51
NM_001370263.1,MEN1,exon1,64804333,64804816,1,483,483
NM_001370263.1,MEN1,exon2,64805033,64805198,484,648,165
NM_001370263.1,MEN1,exon3,64805634,64805770,649,784,136
NM_001370263.1,MEN1,exon4,64806231,64806368,785,921,137
NM_001370263.1,MEN1,exon5,64807010,64807098,922,1009,88
NM_001370263.1,MEN1,exon6,64807178,64807219,1010,1050,41
NM_001370263.1,MEN1,exon7,64807551,64807680,1051,1179,129
NM_001370263.1,MEN1,exon8,64807995,64808099,1180,1283,104
NM_001370263.1,MEN1,exon9,64809664,64810109,1284,1728,445
NM_001114753.3,ENG,exon1,127815681,127815806,1,125,125
NM_001114753.3,ENG,exon2,127815942,127816053,126,236,111
NM_001114753.3,ENG,exon3,127817148,127817203,237,291,55
NM_001114753.3,ENG,exon4,127818119,127818377,292,549,258
NM_001114753.3,ENG,exon5,127818715,127818832,550,666,117
NM_001114753.3,ENG,exon6,127819621,127819660,667,705,39
NM_001114753.3,ENG,exon7,127819899,127820037,706,843,138
NM_001114753.3,ENG,exon8,127824303,127824446,844,986,143
NM_001114753.3,ENG,exon9,127824799,127824974,987,1161,175
NM_001114753.3,ENG,exon10,127825230,127825357,1162,1288,127
NM_001114753.3,ENG,exon11,127825694,127825860,1289,1454,166
NM_001114753.3,ENG,exon12,127826509,127826672,1455,1617,163
NM_001114753.3,ENG,exon13,127829686,127829827,1618,1758,141
NM_001114753.3,ENG,exon14,127843093,127843245,1759,1910,152
NM_001114753.3,ENG,exon15,127854288,127854355,1911,1977,67
NM_001251987.2,TRDN,exon1,123352524,123352586,1,62,62
NM_001251987.2,TRDN,exon2,123366134,123366182,63,110,48
NM_001251987.2,TRDN,exon3,123375604,123375631,111,137,27
NM_001251987.2,TRDN,exon4,123377715,123377742,138,164,27
NM_001251987.2,TRDN,exon5,123377865,123377898,165,197,33
NM_001251987.2,TRDN,exon6,123381369,123381390,198,218,21
NM_001251987.2,TRDN,exon7,123382117,123382147,219,248,30
NM_001251987.2,TRDN,exon8,123388521,123388551,249,278,30
NM_001251987.2,TRDN,exon9,123393623,123393677,279,332,54
NM_001251987.2,TRDN,exon10,123438062,123438125,333,395,63
NM_001251987.2,TRDN,exon11,123438943,123439003,396,455,60
NM_001251987.2,TRDN,exon12,123464905,123464983,456,533,78
NM_001251987.2,TRDN,exon13,123497192,123497252,534,593,60
NM_001251987.2,TRDN,exon14,123503718,123503901,594,776,183
NM_001251987.2,TRDN,exon15,123512302,123512362,777,836,60
NM_001251987.2,TRDN,exon16,123516140,123516206,837,902,66
NM_001251987.2,TRDN,exon17,123530505,123530565,903,962,60
NM_001251987.2,TRDN,exon18,123547339,123547372,963,995,33
NM_001251987.2,TRDN,exon19,123548453,123548612,996,1154,159
NM_001251987.2,TRDN,exon20,123570922,123571132,1155,1364,210
NM_001251987.2,TRDN,exon21,123636753,123636775,1365,1386,22
NM_003242.6,TGFBR2,exon1,30606883,30606977,1,94,94
NM_003242.6,TGFBR2,exon2,30644746,30644915,95,263,169
NM_003242.6,TGFBR2,exon3,30650269,30650460,264,454,191
NM_003242.6,TGFBR2,exon4,30671637,30672437,455,1254,800
NM_003242.6,TGFBR2,exon5,30674104,30674246,1255,1396,142
NM_003242.6,TGFBR2,exon6,30688383,30688511,1397,1524,128
NM_003242.6,TGFBR2,exon7,30691419,30691599,1525,1704,180
NM_001276504.2,SDHD,exon1,112086907,112086959,1,52,52
NM_001276504.2,SDHD,exon2,112088866,112089011,53,197,145
NM_001276504.2,SDHD,exon3,112094804,112094970,198,363,166
NM_002667.5,PLN,exon2,118558921,118559080,1,159,159
NM_024424.5,WT1,exon1,32389057,32389179,1,122,122
NM_024424.5,WT1,exon2,32391980,32392064,123,206,84
NM_024424.5,WT1,exon3,32392665,32392755,207,296,90
NM_024424.5,WT1,exon4,32396256,32396407,297,447,151
NM_024424.5,WT1,exon5,32399947,32400044,448,544,97
NM_024424.5,WT1,exon6,32416489,32416540,545,595,51
NM_024424.5,WT1,exon7,32417576,32417654,596,673,78
NM_024424.5,WT1,exon8,32427955,32428058,674,776,103
NM_024424.5,WT1,exon9,32428496,32428619,777,899,123
NM_024424.5,WT1,exon10,32434699,32435360,900,1560,661
NM_001126116.1,TP53,exon3,7673306,7673339,1,33,33
NM_001126116.1,TP53,exon4,7673534,7673608,34,107,74
NM_001126116.1,TP53,exon5,7673700,7673837,108,244,137
NM_001126116.1,TP53,exon6,7674180,7674290,245,354,110
NM_001126116.1,TP53,exon7,7674858,7674971,355,467,113
NM_001126116.1,TP53,exon8,7675052,7675215,468,630,163
NM_001126115.1,TP53,exon1,7669608,7669690,1,82,82
NM_001126115.1,TP53,exon2,7670608,7670715,83,189,107
NM_001126115.1,TP53,exon3,7673534,7673608,190,263,74
NM_001126115.1,TP53,exon4,7673700,7673837,264,400,137
NM_001126115.1,TP53,exon5,7674180,7674290,401,510,110
NM_001126115.1,TP53,exon6,7674858,7674971,511,623,113
NM_001126115.1,TP53,exon7,7675052,7675215,624,786,163
NM_003280.3,TNNC1,exon1,52451274,52451306,1,32,32
NM_003280.3,TNNC1,exon2,52451390,52451527,33,169,137
NM_003280.3,TNNC1,exon3,52451743,52451858,170,284,115
NM_003280.3,TNNC1,exon4,52452105,52452252,285,431,147
NM_003280.3,TNNC1,exon5,52452482,52452513,432,462,31
NM_003280.3,TNNC1,exon6,52453991,52454015,463,486,24
NM_000335.5,SCN5A,exon1,38550320,38551558,1,1238,1238
NM_000335.5,SCN5A,exon2,38554278,38554549,1239,1509,271
NM_000335.5,SCN5A,exon3,38555655,38555760,1510,1614,105
NM_000335.5,SCN5A,exon4,38556440,38556578,1615,1752,138
NM_000335.5,SCN5A,exon5,38557230,38557284,1753,1806,54
NM_000335.5,SCN5A,exon6,38560146,38560428,1807,2088,282
NM_000335.5,SCN5A,exon7,38562414,38562537,2089,2211,123
NM_000335.5,SCN5A,exon8,38566408,38566582,2212,2385,174
NM_000335.5,SCN5A,exon9,38575296,38575451,2386,2540,155
NM_000335.5,SCN5A,exon10,38576660,38576781,2541,2661,121
NM_000335.5,SCN5A,exon11,38579333,38579492,2662,2820,159
NM_000335.5,SCN5A,exon12,38580930,38581371,2821,3261,441
NM_000335.5,SCN5A,exon13,38585690,38586041,3262,3612,351
NM_000335.5,SCN5A,exon14,38587399,38587573,3613,3786,174
NM_000335.5,SCN5A,exon15,38597728,38597967,3787,4025,239
NM_000335.5,SCN5A,exon16,38598917,38599050,4026,4158,133
NM_000335.5,SCN5A,exon17,38603711,38604083,4159,4530,372
NM_000335.5,SCN5A,exon18,38604728,38604908,4531,4710,180
NM_000335.5,SCN5A,exon19,38605950,38606148,4711,4908,198
NM_000335.5,SCN5A,exon20,38606668,38606810,4909,5050,142
NM_000335.5,SCN5A,exon21,38608150,38608214,5051,5114,64
NM_000335.5,SCN5A,exon22,38609733,38609964,5115,5345,231
NM_000335.5,SCN5A,exon23,38613742,38613834,5346,5437,92
NM_000335.5,SCN5A,exon24,38620842,38620971,5438,5566,129
NM_000335.5,SCN5A,exon25,38622399,38622489,5567,5656,90
NM_000335.5,SCN5A,exon26,38630310,38630429,5657,5775,119
NM_000335.5,SCN5A,exon27,38633034,38633307,5776,6048,273
NM_001306210.2,TGFBR1,exon1,99105205,99105302,1,97,97
NM_001306210.2,TGFBR1,exon2,99128854,99129100,98,343,246
NM_001306210.2,TGFBR1,exon3,99132496,99132739,344,586,243
NM_001306210.2,TGFBR1,exon4,99137858,99138089,587,817,231
NM_001306210.2,TGFBR1,exon5,99142535,99142703,818,985,168
NM_001306210.2,TGFBR1,exon6,99144731,99144888,986,1142,157
NM_001306210.2,TGFBR1,exon7,99146484,99146609,1143,1267,125
NM_001306210.2,TGFBR1,exon8,99147653,99147784,1268,1398,131
NM_001306210.2,TGFBR1,exon9,99149179,99149305,1399,1524,126
NM_001018007.2,TPM1,exon1,63042829,63042943,1,114,114
NM_001018007.2,TPM1,exon2,63043705,63043831,115,240,126
NM_001018007.2,TPM1,exon3,63056984,63057118,241,374,134
NM_001018007.2,TPM1,exon4,63059562,63059680,375,492,118
NM_001018007.2,TPM1,exon5,63060868,63060939,493,563,71
NM_001018007.2,TPM1,exon6,63061712,63061788,564,639,76
NM_001018007.2,TPM1,exon7,63062214,63062277,640,702,63
NM_001018007.2,TPM1,exon8,63062575,63062645,703,772,70
NM_001018007.2,TPM1,exon9,63071089,63071172,773,855,83
NM_001018006.2,TPM1,exon1,63042829,63042943,1,114,114
NM_001018006.2,TPM1,exon2,63044026,63044152,115,240,126
NM_001018006.2,TPM1,exon3,63056984,63057118,241,374,134
NM_001018006.2,TPM1,exon4,63059562,63059680,375,492,118
NM_001018006.2,TPM1,exon5,63060868,63060939,493,563,71
NM_001018006.2,TPM1,exon6,63061197,63061273,564,639,76
NM_001018006.2,TPM1,exon7,63062214,63062277,640,702,63
NM_001018006.2,TPM1,exon8,63062575,63062645,703,772,70
NM_001018006.2,TPM1,exon9,63071089,63071172,773,855,83
NM_001354625.1,MLH1,exon9,37025672,37026007,1,335,335
NM_001354625.1,MLH1,exon10,37028783,37028932,336,484,149
NM_001354625.1,MLH1,exon11,37040185,37040294,485,593,109
NM_001354625.1,MLH1,exon12,37042267,37042331,594,657,64
NM_001354625.1,MLH1,exon13,37047518,37047683,658,822,165
NM_001354625.1,MLH1,exon14,37048516,37048609,823,915,93
NM_001354625.1,MLH1,exon15,37048903,37049017,916,1029,114
NM_001354625.1,MLH1,exon16,37050485,37050653,1030,1197,168
NM_001001432.3,TNNT2,exon1,201359209,201359255,1,46,46
NM_001001432.3,TNNT2,exon2,201359622,201359663,47,87,41
NM_001001432.3,TNNT2,exon3,201361278,201361369,88,178,91
NM_001001432.3,TNNT2,exon4,201361912,201362027,179,293,115
NM_001001432.3,TNNT2,exon5,201363294,201363406,294,405,112
NM_001001432.3,TNNT2,exon6,201364297,201364375,406,483,78
NM_001001432.3,TNNT2,exon7,201365190,201365307,484,600,117
NM_001001432.3,TNNT2,exon8,201365609,201365670,601,661,61
NM_001001432.3,TNNT2,exon9,201366837,201366871,662,695,34
NM_001001432.3,TNNT2,exon10,201367770,201367806,696,731,36
NM_001001432.3,TNNT2,exon11,201368161,201368227,732,797,66
NM_001001432.3,TNNT2,exon12,201369332,201369342,798,807,10
NM_001001432.3,TNNT2,exon13,201373212,201373254,808,849,42
NM_001193304.3,TMEM127,exon1,96253807,96254115,1,308,308
NM_001193304.3,TMEM127,exon2,96254832,96254997,309,473,165
NM_001193304.3,TMEM127,exon3,96265137,96265381,474,717,244
NM_001363528.1,TSC2,exon2,2048615,2048753,1,138,138
NM_001363528.1,TSC2,exon3,2050399,2050486,139,225,87
NM_001363528.1,TSC2,exon4,2053341,2053452,226,336,111
NM_001363528.1,TSC2,exon5,2054295,2054440,337,481,145
NM_001363528.1,TSC2,exon6,2055401,2055519,482,599,118
NM_001363528.1,TSC2,exon7,2056195,2056244,600,648,49
NM_001363528.1,TSC2,exon8,2056643,2056769,649,774,126
NM_001363528.1,TSC2,exon9,2057104,2057178,775,848,74
NM_001363528.1,TSC2,exon10,2058746,2058873,849,975,127
NM_001363528.1,TSC2,exon11,2060669,2060813,976,1119,144
NM_001363528.1,TSC2,exon12,2061870,2062008,1120,1257,138
NM_001363528.1,TSC2,exon13,2062496,2062600,1258,1361,104
NM_001363528.1,TSC2,exon14,2062971,2063053,1362,1443,82
NM_001363528.1,TSC2,exon15,2064271,2064427,1444,1599,156
NM_001363528.1,TSC2,exon16,2065518,2065635,1600,1716,117
NM_001363528.1,TSC2,exon17,2070455,2070578,1717,1839,123
NM_001363528.1,TSC2,exon18,2071509,2071616,1840,1946,107
NM_001363528.1,TSC2,exon19,2071783,2071934,1947,2097,151
NM_001363528.1,TSC2,exon20,2072240,2072363,2098,2220,123
NM_001363528.1,TSC2,exon21,2072848,2072983,2221,2355,135
NM_001363528.1,TSC2,exon22,2074199,2074389,2356,2545,190
NM_001363528.1,TSC2,exon23,2075798,2075892,2546,2639,94
NM_001363528.1,TSC2,exon24,2076067,2076170,2640,2742,103
NM_001363528.1,TSC2,exon25,2076490,2076585,2743,2837,95
NM_001363528.1,TSC2,exon26,2079031,2079196,2838,3002,165
NM_001363528.1,TSC2,exon27,2079275,2079428,3003,3155,153
NM_001363528.1,TSC2,exon28,2079556,2079669,3156,3268,113
NM_001363528.1,TSC2,exon29,2080164,2080377,3269,3481,213
NM_001363528.1,TSC2,exon30,2081594,2081798,3482,3685,204
NM_001363528.1,TSC2,exon31,2083694,2083816,3686,3807,122
NM_001363528.1,TSC2,exon32,2084227,2084715,3808,4295,488
NM_001363528.1,TSC2,exon33,2084950,2085026,4296,4371,76
NM_001363528.1,TSC2,exon34,2085229,2085322,4372,4464,93
NM_001363528.1,TSC2,exon35,2086192,2086379,4465,4651,187
NM_001363528.1,TSC2,exon36,2086731,2086871,4652,4791,140
NM_001363528.1,TSC2,exon37,2087862,2087941,4792,4870,79
NM_001363528.1,TSC2,exon38,2088047,2088139,4871,4962,92
NM_001363528.1,TSC2,exon39,2088226,2088325,4963,5061,99
NM_001363528.1,TSC2,exon40,2088445,2088610,5062,5226,165
NM_001305624.1,CALM2,exon1,47160775,47160804,1,29,29
NM_001305624.1,CALM2,exon2,47161722,47161858,30,165,136
NM_001305624.1,CALM2,exon3,47162285,47162392,166,272,107
NM_001305624.1,CALM2,exon4,47162518,47162662,273,416,144
NM_001305624.1,CALM2,exon5,47170733,47170764,417,447,31
NM_001305624.1,CALM2,exon6,47172413,47172459,448,493,46
NM_001305624.1,CALM2,exon7,47176440,47176541,494,594,101
NM_130799.2,MEN1,exon1,64804333,64804816,1,483,483
NM_130799.2,MEN1,exon2,64805033,64805198,484,648,165
NM_130799.2,MEN1,exon3,64805634,64805770,649,784,136
NM_130799.2,MEN1,exon4,64806231,64806368,785,921,137
NM_130799.2,MEN1,exon5,64807010,64807098,922,1009,88
NM_130799.2,MEN1,exon6,64807178,64807219,1010,1050,41
NM_130799.2,MEN1,exon7,64807551,64807680,1051,1179,129
NM_130799.2,MEN1,exon8,64807890,64808099,1180,1388,209
NM_130799.2,MEN1,exon9,64809664,64810109,1389,1833,445
NM_001382712.1,DES,exon1,219418462,219419040,1,578,578
NM_001382712.1,DES,exon2,219420094,219420155,579,639,61
NM_001382712.1,DES,exon3,219420250,219420346,640,735,96
NM_001382712.1,DES,exon4,219420494,219420656,736,897,162
NM_001382712.1,DES,exon5,219420827,219420953,898,1023,126
NM_001382712.1,DES,exon6,219421339,219421560,1024,1244,221
NM_001382712.1,DES,exon7,219423776,219423820,1245,1288,44
NM_001382712.1,DES,exon8,219425662,219425745,1289,1371,83
NM_001382712.1,DES,exon9,219426552,219426579,1372,1398,27
NM_001318827.1,TSC2,exon2,2048615,2048753,1,138,138
NM_001318827.1,TSC2,exon3,2050399,2050486,139,225,87
NM_001318827.1,TSC2,exon4,2054295,2054440,226,370,145
NM_001318827.1,TSC2,exon5,2055401,2055519,371,488,118
NM_001318827.1,TSC2,exon6,2056195,2056244,489,537,49
NM_001318827.1,TSC2,exon7,2056643,2056769,538,663,126
NM_001318827.1,TSC2,exon8,2057104,2057178,664,737,74
NM_001318827.1,TSC2,exon9,2058746,2058873,738,864,127
NM_001318827.1,TSC2,exon10,2060669,2060813,865,1008,144
NM_001318827.1,TSC2,exon11,2061870,2062008,1009,1146,138
NM_001318827.1,TSC2,exon12,2062496,2062600,1147,1250,104
NM_001318827.1,TSC2,exon13,2062971,2063053,1251,1332,82
NM_001318827.1,TSC2,exon14,2064271,2064427,1333,1488,156
NM_001318827.1,TSC2,exon15,2065518,2065635,1489,1605,117
NM_001318827.1,TSC2,exon16,2070455,2070578,1606,1728,123
NM_001318827.1,TSC2,exon17,2071509,2071616,1729,1835,107
NM_001318827.1,TSC2,exon18,2071783,2071934,1836,1986,151
NM_001318827.1,TSC2,exon19,2072240,2072363,1987,2109,123
NM_001318827.1,TSC2,exon20,2072848,2072983,2110,2244,135
NM_001318827.1,TSC2,exon21,2074199,2074389,2245,2434,190
NM_001318827.1,TSC2,exon22,2075798,2075892,2435,2528,94
NM_001318827.1,TSC2,exon23,2076067,2076170,2529,2631,103
NM_001318827.1,TSC2,exon24,2076490,2076585,2632,2726,95
NM_001318827.1,TSC2,exon25,2079031,2079196,2727,2891,165
NM_001318827.1,TSC2,exon26,2079275,2079428,2892,3044,153
NM_001318827.1,TSC2,exon27,2079556,2079669,3045,3157,113
NM_001318827.1,TSC2,exon28,2080164,2080377,3158,3370,213
NM_001318827.1,TSC2,exon29,2081594,2081798,3371,3574,204
NM_001318827.1,TSC2,exon30,2083694,2083816,3575,3696,122
NM_001318827.1,TSC2,exon31,2084227,2084715,3697,4184,488
NM_001318827.1,TSC2,exon32,2084950,2085026,4185,4260,76
NM_001318827.1,TSC2,exon33,2085229,2085322,4261,4353,93
NM_001318827.1,TSC2,exon34,2086192,2086379,4354,4540,187
NM_001318827.1,TSC2,exon35,2086731,2086871,4541,4680,140
NM_001318827.1,TSC2,exon36,2087862,2087941,4681,4759,79
NM_001318827.1,TSC2,exon37,2088047,2088139,4760,4851,92
NM_001318827.1,TSC2,exon38,2088226,2088325,4852,4950,99
NM_001318827.1,TSC2,exon39,2088445,2088610,4951,5115,165
NM_000257.4,MYH7,exon1,23412853,23412871,1,18,18
NM_000257.4,MYH7,exon2,23413758,23413893,19,153,135
NM_000257.4,MYH7,exon3,23414006,23414102,154,249,96
NM_000257.4,MYH7,exon4,23414994,23415270,250,525,276
NM_000257.4,MYH7,exon5,23415380,23415506,526,651,126
NM_000257.4,MYH7,exon6,23415628,23415832,652,855,204
NM_000257.4,MYH7,exon7,23416003,23416312,856,1164,309
NM_000257.4,MYH7,exon8,23416867,23416992,1165,1289,125
NM_000257.4,MYH7,exon9,23417152,23417318,1290,1455,166
NM_000257.4,MYH7,exon10,23417502,23417686,1456,1639,184
NM_000257.4,MYH7,exon11,23418209,23418406,1640,1836,197
NM_000257.4,MYH7,exon12,23419176,23419295,1837,1955,119
NM_000257.4,MYH7,exon13,23419482,23419609,1956,2082,127
NM_000257.4,MYH7,exon14,23419844,23420234,2083,2472,390
NM_000257.4,MYH7,exon15,23420957,23421048,2473,2563,91
NM_000257.4,MYH7,exon16,23422179,23422325,2564,2709,146
NM_000257.4,MYH7,exon17,23423546,23423723,2710,2886,177
NM_000257.4,MYH7,exon18,23423906,23424149,2887,3129,243
NM_000257.4,MYH7,exon19,23424768,23425024,3130,3385,256
NM_000257.4,MYH7,exon20,23425281,23425418,3386,3522,137
NM_000257.4,MYH7,exon21,23425694,23425818,3523,3646,124
NM_000257.4,MYH7,exon22,23425963,23426081,3647,3764,118
NM_000257.4,MYH7,exon23,23426776,23426864,3765,3852,88
NM_000257.4,MYH7,exon24,23427239,23427307,3853,3920,68
NM_000257.4,MYH7,exon25,23427584,23427894,3921,4230,310
NM_000257.4,MYH7,exon26,23428499,23428670,4231,4401,171
NM_000257.4,MYH7,exon27,23428954,23429104,4402,4551,150
NM_000257.4,MYH7,exon28,23429228,23429347,4552,4670,119
NM_000257.4,MYH7,exon29,23429774,23429913,4671,4809,139
NM_000257.4,MYH7,exon30,23430559,23430663,4810,4913,104
NM_000257.4,MYH7,exon31,23430900,23430999,4914,5012,99
NM_000257.4,MYH7,exon32,23431417,23431481,5013,5076,64
NM_000257.4,MYH7,exon33,23431584,23431677,5077,5169,93
NM_000257.4,MYH7,exon34,23431760,23431869,5170,5278,109
NM_000257.4,MYH7,exon35,23432478,23432506,5279,5306,28
NM_000257.4,MYH7,exon36,23432638,23432795,5307,5463,157
NM_000257.4,MYH7,exon37,23433083,23433227,5464,5607,144
NM_000257.4,MYH7,exon38,23433531,23433732,5608,5808,201
NM_000527.5,LDLR,exon1,11089548,11089615,1,67,67
NM_000527.5,LDLR,exon2,11100222,11100345,68,190,123
NM_000527.5,LDLR,exon3,11102663,11102786,191,313,123
NM_000527.5,LDLR,exon4,11105219,11105600,314,694,381
NM_000527.5,LDLR,exon5,11106564,11106687,695,817,123
NM_000527.5,LDLR,exon6,11107391,11107514,818,940,123
NM_000527.5,LDLR,exon7,11110651,11110771,941,1060,120
NM_000527.5,LDLR,exon8,11111513,11111639,1061,1186,126
NM_000527.5,LDLR,exon9,11113277,11113449,1187,1358,172
NM_000527.5,LDLR,exon10,11113534,11113762,1359,1586,228
NM_000527.5,LDLR,exon11,11116093,11116212,1587,1705,119
NM_000527.5,LDLR,exon12,11116858,11116998,1706,1845,140
NM_000527.5,LDLR,exon13,11120091,11120233,1846,1987,142
NM_000527.5,LDLR,exon14,11120369,11120522,1988,2140,153
NM_000527.5,LDLR,exon15,11123173,11123344,2141,2311,171
NM_000527.5,LDLR,exon16,11128007,11128085,2312,2389,78
NM_000527.5,LDLR,exon17,11129512,11129670,2390,2547,158
NM_000527.5,LDLR,exon18,11131280,11131316,2548,2583,36
NM_001322008.2,PMS2,exon1,5973398,5973542,1,144,144
NM_001322008.2,PMS2,exon2,5977587,5977757,145,314,170
NM_001322008.2,PMS2,exon3,5978595,5978696,315,415,101
NM_001322008.2,PMS2,exon4,5982823,5982991,416,583,168
NM_001322008.2,PMS2,exon5,5986758,5987620,584,1445,862
NM_001322008.2,PMS2,exon6,5989799,5989955,1446,1601,156
NM_001322008.2,PMS2,exon7,5991972,5992057,1602,1686,85
NM_001322008.2,PMS2,exon8,5995533,5995633,1687,1786,100
NM_001322008.2,PMS2,exon9,5997325,5997423,1787,1884,98
NM_001322008.2,PMS2,exon10,5999107,5999275,1885,2052,168
NM_001322008.2,PMS2,exon11,6002452,6002636,2053,2236,184
NM_001322008.2,PMS2,exon12,6003971,6004006,2237,2271,35
NM_001322007.1,PMS2,exon1,5973398,5973542,1,144,144
NM_001322007.1,PMS2,exon2,5977587,5977757,145,314,170
NM_001322007.1,PMS2,exon3,5978595,5978696,315,415,101
NM_001322007.1,PMS2,exon4,5982823,5982991,416,583,168
NM_001322007.1,PMS2,exon5,5986758,5987620,584,1445,862
NM_001322007.1,PMS2,exon6,5989799,5989955,1446,1601,156
NM_001322007.1,PMS2,exon7,5991972,5992057,1602,1686,85
NM_001322007.1,PMS2,exon8,5995533,5995633,1687,1786,100
NM_001322007.1,PMS2,exon9,5997325,5997423,1787,1884,98
NM_001322007.1,PMS2,exon10,5999107,5999275,1885,2052,168
NM_001322007.1,PMS2,exon11,6002452,6002636,2053,2236,184
NM_001322007.1,PMS2,exon12,6003971,6004006,2237,2271,35
NM_001195803.2,LDLR,exon1,11089548,11089615,1,67,67
NM_001195803.2,LDLR,exon2,11100222,11100345,68,190,123
NM_001195803.2,LDLR,exon3,11102663,11102786,191,313,123
NM_001195803.2,LDLR,exon4,11106564,11106687,314,436,123
NM_001195803.2,LDLR,exon5,11107391,11107514,437,559,123
NM_001195803.2,LDLR,exon6,11110651,11110771,560,679,120
NM_001195803.2,LDLR,exon7,11111513,11111639,680,805,126
NM_001195803.2,LDLR,exon8,11113277,11113449,806,977,172
NM_001195803.2,LDLR,exon9,11113534,11113762,978,1205,228
NM_001195803.2,LDLR,exon10,11116093,11116212,1206,1324,119
NM_001195803.2,LDLR,exon11,11116858,11116998,1325,1464,140
NM_001195803.2,LDLR,exon12,11120091,11120233,1465,1606,142
NM_001195803.2,LDLR,exon13,11123173,11123344,1607,1777,171
NM_001195803.2,LDLR,exon14,11128007,11128085,1778,1855,78
NM_001195803.2,LDLR,exon15,11129512,11129670,1856,2013,158
NM_001195803.2,LDLR,exon16,11131280,11131316,2014,2049,36
NM_001322011.2,PMS2,exon1,5973398,5973542,1,144,144
NM_001322011.2,PMS2,exon2,5977587,5977757,145,314,170
NM_001322011.2,PMS2,exon3,5978595,5978696,315,415,101
NM_001322011.2,PMS2,exon4,5982823,5982991,416,583,168
NM_001322011.2,PMS2,exon5,5986758,5987620,584,1445,862
NM_001322011.2,PMS2,exon6,5989799,5989955,1446,1601,156
NM_001322011.2,PMS2,exon7,5991972,5992027,1602,1656,55
NM_001304717.5,PTEN,exon1,79773,80371,1,598,598
NM_001304717.5,PTEN,exon2,109847,109932,599,683,85
NM_001304717.5,PTEN,exon3,141304,141349,684,728,45
NM_001304717.5,PTEN,exon4,146837,146881,729,772,44
NM_001304717.5,PTEN,exon5,148804,149043,773,1011,239
NM_001304717.5,PTEN,exon6,167906,168048,1012,1153,142
NM_001304717.5,PTEN,exon7,173641,173808,1154,1320,167
NM_001304717.5,PTEN,exon8,176682,176907,1321,1545,225
NM_001304717.5,PTEN,exon9,181075,181261,1546,1731,186
